TIME,OPEN,HIGH,LOW,CLOSE,VOLUME
21-Oct-10,21.41,21.98,20.34,21.79,10501
22-Oct-10,21.79,22.24,21,22.1,5924
25-Oct-10,22.1,22,21.85,21.85,50
26-Oct-10,21.85,20.82,20.8,20.8,553
27-Oct-10,20.8,20,19.9,19.94,500
28-Oct-10,19.94,20,19.02,19.5,1494
29-Oct-10,19.5,19.5,19.5,19.5,500
1-Nov-10,19.5,20.3,20.2,20.2,51
2-Nov-10,20.2,20.19,20,20.1,2
3-Nov-10,20.1,19.9,19.12,19.9,2
4-Nov-10,19.9,19.8,19,19.8,600
5-Nov-10,19.8,20.3,19.06,20.28,10136
8-Nov-10,20.28,20.19,19.6,19.62,1501
10-Nov-10,19.62,20.2,19.1,20.2,501
12-Nov-10,20.2,20,20,20,10
15-Nov-10,20,19.74,19.1,19.73,1110
16-Nov-10,19.73,20.44,18.82,20.37,11201
22-Nov-10,20.37,20,19.45,20,1001
23-Nov-10,20,19.99,19.99,19.99,0
24-Nov-10,19.99,19.9,19.25,19.9,3001
25-Nov-10,19.9,19.88,19.88,19.88,0
26-Nov-10,19.88,19.8,19.8,19.8,1
29-Nov-10,19.8,19.79,18.8,18.88,103
30-Nov-10,18.88,19.7,18.1,19.7,499
1-Dec-10,19.7,19.5,19.5,19.5,0
2-Dec-10,19.5,18.5,18.5,18.5,500
3-Dec-10,18.5,19.4,19.4,19.4,1
6-Dec-10,19.4,20.2,18.4,20.17,10882
7-Dec-10,20.17,19.2,19.17,19.17,1199
9-Dec-10,19.17,19.65,18.57,19.29,3
10-Dec-10,19.29,18.6,18.56,18.57,1100
13-Dec-10,18.57,19,18.51,19,525
14-Dec-10,19,18.25,18.2,18.2,4975
15-Dec-10,18.2,18.5,17.71,17.79,600
20-Dec-10,17.79,18.48,18.48,18.48,10
21-Dec-10,18.48,18.01,18,18,450100
22-Dec-10,18,18.49,18,18,504101
23-Dec-10,18,18.43,17.9,18,71001
24-Dec-10,18,18,18,18,77000
27-Dec-10,18,18.45,18,18,102
28-Dec-10,18,18.5,17.51,18.5,1159
29-Dec-10,18.5,18.4,18,18,386002
30-Dec-10,18,18.99,17.76,17.98,400201
31-Dec-10,17.98,18.91,18,18.88,23014
3-Jan-11,18.88,18.25,17.88,18.25,752
4-Jan-11,18.25,18.25,18.02,18.02,48
5-Jan-11,18.02,18.01,18,18,360
7-Jan-11,18,18,18,18,140
11-Jan-11,18,17.45,17.02,17.14,1000
12-Jan-11,17.14,17.6,17.26,17.48,400500
13-Jan-11,17.48,17.9,17.5,17.75,515000
17-Jan-11,17.75,18,18,18,3
19-Jan-11,18,17.99,17.99,17.99,0
20-Jan-11,17.99,17.94,17.1,17.94,501
24-Jan-11,17.94,17.85,17,17.85,1001
25-Jan-11,17.85,17.75,17.75,17.75,0
1-Feb-11,17.75,18,16.75,17.9,12316
2-Feb-11,17.9,18.48,16.9,18.33,18501
3-Feb-11,18.33,18.34,17.33,18.32,12050
4-Feb-11,18.32,18.23,17.46,18.2,4001
7-Feb-11,18.2,18.19,18.15,18.17,4010
8-Feb-11,18.17,17.45,17.3,17.37,500
9-Feb-11,17.37,17.9,17,17.82,11020
10-Feb-11,17.82,17.74,17.01,17.7,101
11-Feb-11,17.7,18.39,17.4,18.34,10050
14-Feb-11,18.34,17.35,17.35,18.34,200
15-Feb-11,18.34,17.7,17.34,17.37,650
17-Feb-11,17.37,17.38,16.37,17.38,12360
18-Feb-11,17.38,18.1,17.4,18.1,10000
21-Feb-11,18.1,17.9,17.5,17.52,520
23-Feb-11,17.52,16.56,16.52,16.52,1000
24-Feb-11,16.52,17.4,16.2,16.27,1553
1-Mar-11,16.27,17.27,17,17.23,6567
2-Mar-11,17.23,18.2,17.9,18.17,12050
3-Mar-11,18.17,18.9,18.4,18.46,900
4-Mar-11,18.46,19.1,18.1,18.66,5004
7-Mar-11,18.66,19.19,18,19.02,11700
8-Mar-11,19.02,18.89,18.1,18.87,4100
9-Mar-11,18.87,19.19,19,18.21,501
10-Mar-11,18.21,19.09,19.09,18.21,10
11-Mar-11,18.21,18.98,18.93,18.96,5000
14-Mar-11,18.96,18.95,17.96,18.82,11210
15-Mar-11,18.82,18.78,18,18.76,5700
17-Mar-11,18.76,17.76,17.76,18.76,150
21-Mar-11,18.76,18.5,18.5,18.76,350
22-Mar-11,18.76,18.8,17.8,18.77,5901
25-Mar-11,18.77,18.5,17.77,18.77,102
28-Mar-11,18.77,18.4,17.77,18.32,5525
29-Mar-11,18.32,18.39,17.35,18.36,6601
30-Mar-11,18.36,18.34,17.99,18.31,5000
31-Mar-11,18.31,18.4,17.31,18.37,6699
1-Apr-11,18.37,18.48,17.99,18.44,5000
6-Apr-11,18.44,17.99,17.45,17.46,599
7-Apr-11,17.46,18.39,17.98,18.33,11140
8-Apr-11,18.33,18.45,17.61,18.33,101
15-Apr-11,18.33,19.19,17.35,19.08,6885
18-Apr-11,19.08,18.95,18.08,18.47,2508
19-Apr-11,18.47,18.75,17.47,18.69,5501
20-Apr-11,18.69,18.35,17.69,18.2,1500
21-Apr-11,18.2,18.72,17.7,18.68,20700
22-Apr-11,18.68,18.59,17.68,18.5,26010
